Gene	SRR4289769	SRR4289770	SRR4289771	SRR4289772	SRR4289773	SRR4289774	SRR4289775	SRR4289776	SRR4289777	SRR4289778	SRR4289779	SRR4289780
PA3399	163.01831	107.786545	215.85693	146.31697	136.63483	172.45297	223.85323	121.302155	169.89198	297.54636	208.49371	174.98984
PA3400	125.80569	81.73873	155.446	104.70163	106.397736	134.19078	68.64539	49.94717	66.78217	77.57438	62.268814	84.499466
PA3401	177.3887	128.50255	186.36426	118.12702	135.99802	192.18814	94.113945	59.213474	83.86876	110.26187	73.026764	110.401566
PA3402	111.08996	76.26594	113.53329	101.752144	100.46768	143.87752	71.48891	66.34607	76.73403	90.879875	57.98157	72.86333
PA3403	184.81143	141.877	240.0192	204.23286	230.3639	239.6335	80.76084	75.13408	76.03778	96.20805	72.5023	91.35418
PA3404	792.35034	493.61987	642.155	964.17694	1213.5203	1122.886	63.539017	28.327686	49.399506	99.42225	38.235695	43.84181
PA3405	1378.1619	857.20746	1414.4487	1766.645	2186.2002	2048.8547	17.581982	21.57274	10.0390625	23.519161	21.685274	22.827326
PA3406	597.0871	370.91672	496.99905	727.538	849.48724	774.147	14.020656	10.349189	4.9159465	15.914991	11.486411	8.200762
PA3407	12642.571	7613.3643	10976.002	14285.69	21400.73	24176.934	107.669754	72.719055	80.24733	124.07475	94.663765	93.69711
PA3408	4665.547	3257.5664	4998.3926	5215.0073	5223.973	6636.7554	155.13669	106.27777	152.66167	228.74953	153.01366	157.52986
PA3409	662.1722	411.12234	578.67737	565.4356	673.59924	691.5155	43.04945	35.072765	36.727398	36.551834	29.781519	25.219463
PA3410	209.14232	158.38188	291.16696	170.50787	184.44463	321.0148	151.30179	133.69835	203.35394	123.19327	123.38056	155.48454
PA3411	281.58957	213.37222	270.94095	232.83815	267.06796	381.74692	115.03302	79.522675	92.523415	132.56607	80.45202	71.68573
PA3412	361.75983	277.6125	529.02386	295.52844	298.15982	414.35492	99.256676	91.06829	76.709045	111.01059	88.53984	115.560905
PA3413	777.32495	629.6153	1192.5331	659.6396	748.0326	1001.0689	509.56314	463.05783	427.38943	485.9174	503.84045	467.3943
PA3414	120.42831	105.87569	171.46515	140.12555	98.91235	134.75641	454.49503	387.50626	177.08493	894.8551	648.7586	707.1112
PA3415	205.38287	157.63324	286.81714	151.8109	173.81818	205.76064	657.03894	486.85803	310.68774	986.392	643.26624	750.47174
PA3416	373.37564	268.8114	469.04422	314.5517	311.39246	316.6948	804.45746	518.4907	449.3711	1208.3861	739.1643	765.71936
PA3417	602.5851	461.46002	772.8407	456.65283	585.28	501.96152	1244.4651	877.2081	627.999	1711.2446	1281.3876	1392.2618
PA3418	3604.8567	2805.1304	4233.5576	2848.5747	3278.4224	4428.1025	3867.0698	2251.9905	2737.7852	4130.369	3621.8027	3000.9814
PA3419	279.0849	164.61772	259.45782	173.75557	211.23158	238.2002	116.28653	81.47329	86.707245	165.53465	112.4218	124.5765
PA3420	104.62592	77.84492	110.94156	67.24193	89.82301	80.134636	104.713745	56.646572	60.305984	150.23059	90.66488	108.758064
PA3421	133.2367	105.19786	178.76349	112.73332	100.92075	155.44789	106.59894	76.047104	83.88351	143.23459	96.692924	106.237885
PA3422	144.80492	120.1466	211.68367	128.33443	143.70407	174.01923	129.97163	97.50909	120.257774	184.09386	121.10529	142.82611
PA3423	131.88333	77.176285	161.11546	85.4475	101.86784	123.82948	76.0109	56.70692	61.26238	87.20014	61.592297	81.32186
PA3424	65.80253	56.478817	65.40826	37.69803	35.20915	71.15999	57.376934	36.74686	48.670135	80.246346	46.42918	49.13569
PA3425	60.71622	41.33487	83.53087	57.141747	37.801506	52.63811	25.84252	15.325092	16.693663	32.49247	26.403305	29.624636
PA3426	364.10455	182.49165	272.594	230.12576	245.87901	325.77347	186.46024	100.1811	88.96988	188.56625	134.5972	141.85757
PA3427	267.74393	376.27618	350.5443	176.36188	179.67902	300.23752	346.97617	274.35803	182.40486	427.85617	297.3729	372.07053
PA3428	33.22283	26.54258	64.41504	32.540302	31.173677	50.376923	32.081734	29.760685	23.282223	51.04056	34.06031	38.52914
PA3429	90.40505	88.96006	141.89444	70.007935	110.275	91.90182	99.30022	93.02132	55.68717	125.850716	101.26328	105.94781
PA3430	199.70576	145.52502	211.38107	139.58104	172.405	200.22128	163.8309	115.911545	120.624794	163.90276	150.005	162.82982
PA3431	68.43107	35.54514	75.6052	37.274807	45.743217	46.680264	19.875744	12.016124	5.8616157	24.645454	23.426914	16.761635
PA3432	22.324583	15.187813	40.748657	18.27557	27.78077	33.607903	5.4284687	4.934357	4.763919	7.815133	7.532158	10.604145
PA3433	102.61587	84.45987	118.8825	63.45648	69.05247	85.60534	60.680782	38.053513	53.588875	76.02785	54.40239	63.77469
PA3435	202.12024	162.85435	210.90305	141.31837	133.41626	203.0053	201.37338	133.38367	152.61026	260.04584	164.5675	189.2293
PA3436	9.107949	2.185279	12.111617	9.899587	14.270365	11.110926	25.817663	12.631963	7.868453	32.95627	12.51555	18.824013
PA3437	174.39258	106.91614	184.49644	109.61963	138.85068	206.30241	238.7648	161.75244	227.32872	243.90808	229.39194	207.9809
PA3438	217.39842	133.43286	313.67288	150.97758	167.45853	224.4742	240.51982	200.11128	276.77026	255.36028	211.91307	225.36081
PA3439	137.69957	104.1452	169.48997	96.32317	106.678375	113.49958	227.25926	128.70818	191.2154	214.32413	197.49832	183.71477
PA3440	179.30495	111.75802	195.84346	134.63965	94.27549	192.38274	107.39371	90.85556	94.43715	105.77643	109.21872	77.08991
PA3441	1393.3358	1083.1903	1767.5134	1423.937	701.2758	1496.3218	43.74007	11.10919	62.862297	45.351257	28.155603	24.242453
PA3442	292.62558	176.7151	239.27188	155.949	174.15268	213.32623	14.778992	9.1632805	12.007927	15.336502	10.8428135	8.027052
PA3443	461.8065	339.49112	585.47815	324.99457	307.8582	443.97443	16.399893	10.303802	14.603876	19.592062	14.843564	11.467854
PA3444	629.292	456.0671	633.85425	379.78177	451.53647	599.82275	8.748025	6.217582	8.167624	13.698783	7.837914	3.5571253
PA3445	797.00244	605.39044	984.5898	770.5895	935.29626	1136.53	55.745434	56.918377	50.6425	67.27895	52.874397	65.6423
PA3446	1188.7063	829.1658	1146.3302	1229.3668	1614.4241	1972.7186	22.943819	13.506402	26.022692	32.193203	15.37914	13.890502
PA3447	251.329	150.23102	218.68803	242.02838	243.39932	319.82336	16.958723	8.441409	14.518185	22.193727	11.267764	16.191853
PA3448	188.92033	128.74847	146.26453	143.37773	174.6473	221.74605	15.6886215	10.461212	16.990664	20.364256	16.902298	14.410441
PA3449	407.48553	284.14655	339.60544	392.4808	608.8901	775.2057	22.753235	21.133608	27.59532	27.085007	30.950802	34.367134
PA3450	9808.428	7031.967	8979.42	9532.807	14834.007	17408.447	783.523	597.3665	685.3934	799.5678	707.8562	677.01263
PA3451	1156.1421	959.72754	1280.4109	569.1761	1063.8098	1778.9192	1184.6282	1112.2562	1029.1147	727.8176	1092.0122	842.87415
PA3452	538.54706	404.5016	564.8367	391.16876	551.214	1113.4863	433.39056	358.3043	470.55347	357.74844	421.18698	362.84555
PA3453	68.926834	53.09043	78.34534	47.05981	66.28689	90.99217	37.005367	35.574104	32.140373	51.257668	49.481754	33.46961
PA3454	124.324974	95.85841	128.24763	103.701004	107.656425	144.15903	90.286934	76.59378	93.71813	105.03142	93.06173	98.52265
PA3455	939.0518	605.2777	1091.6262	691.15326	774.0134	1000.91187	807.5742	684.1518	576.94293	890.8534	845.8437	858.7365
PA3456	126.47629	75.23724	117.8442	66.5458	92.56868	112.33406	28.306639	27.2296	18.874182	37.500023	21.241623	30.862907
PA3457	291.82654	246.34953	476.10867	263.3074	200.65088	211.96774	71.33955	52.21487	77.955315	105.00519	59.23743	55.816647
PA3458	346.0527	273.0226	515.4551	265.14297	198.85486	192.80978	149.89096	78.22622	262.19553	162.6003	91.815544	109.78816
PA3459	1867.3096	1342.3181	2518.895	1175.6226	1169.1124	1521.1738	3889.3215	2857.488	3899.5112	4156.5913	3360.997	3085.0774
PA3460	649.66425	459.5327	676.1175	509.40198	593.6019	780.7313	1247.2655	803.4926	1041.0304	1343.7616	818.5492	900.84845
PA3461	466.94666	347.20642	580.8743	439.1927	494.16467	708.2524	781.7232	549.6811	875.4056	883.7978	648.217	669.4874
PA3462	401.94913	286.31506	418.64816	277.46567	342.43005	410.5739	237.9518	137.0821	245.27887	240.18472	209.02237	190.96107
PA3463	38.26525	19.7449	24.875399	34.826168	46.57026	45.5848	18.875233	11.641603	28.131927	30.414743	16.02552	12.179869
PA3464	135.76367	88.09767	157.95447	112.007706	94.574745	123.94015	76.60368	73.04033	66.17132	92.04073	76.102844	70.08416
PA3465	2600.2058	2004.4606	3305.933	1917.9443	1980.8896	1838.9728	503.27737	320.07645	384.7036	508.4062	448.4995	402.7867
PA3466	498.79333	380.45993	602.8792	314.65134	306.30215	517.09485	219.70328	185.10042	213.38593	238.53883	248.88348	231.89677
PA3467	73.50256	49.53437	94.99137	58.83282	68.973915	72.10725	75.33098	73.41843	59.119972	87.8286	73.633575	84.0918
PA3468	98.95985	75.85329	119.29714	72.14456	68.214165	120.672005	125.44854	103.92321	119.56691	133.52258	135.84975	128.11824
PA3469	50.983555	44.648117	70.69473	38.947617	38.57498	71.4222	87.77763	54.138832	93.10828	85.38201	76.035095	79.06428
PA3470	93.0295	51.338318	79.49588	50.12478	76.85142	77.5032	71.56672	40.650894	41.880238	71.03428	47.69333	68.98032
PA3471	460.52087	334.01968	539.3753	314.69452	363.19583	530.9878	583.85864	490.3105	547.7589	568.0235	485.8416	541.4866
PA3472	153.5982	86.13834	201.66995	111.4305	128.00725	142.13025	675.3547	528.0775	729.2835	675.353	616.2187	502.17444
PA3473	141.71834	97.41644	164.88933	89.99562	93.51828	118.16639	191.01346	146.898	162.52345	216.89091	183.86136	181.87546
PA3474	143.40488	122.759705	202.94878	129.69922	119.190544	159.63516	123.83739	100.55927	109.71975	161.43216	132.82768	132.8186
PA3475	957.1487	617.94525	1109.3258	501.09198	634.35815	780.4354	619.35175	584.5123	431.25922	626.23944	665.66876	599.68976
PA3476	2579.0903	2130.5176	3703.4336	1575.866	1955.5056	3241.9673	5631.478	4801.144	6607.7227	5153.504	5299.8223	4867.041
PA3477	11706.008	9694.7705	18405.607	9470.715	9120.922	13557.368	6784.7656	5426.3257	6165.9834	5728.234	6464.316	5102.841
PA3478	6003.421	4399.599	7936.3647	4423.367	4344.093	6205.6787	963.32996	846.5607	891.0761	1115.9258	960.9026	958.51373
PA3479	5254.6543	3751.0266	7045.9297	4210.345	4152.655	6317.269	2756.8105	2297.5554	2847.6382	2792.101	2590.5044	2842.878
PA3480	305.28214	280.04965	335.43076	182.99733	216.1655	441.78906	421.83783	367.6994	475.86768	365.49496	378.14725	408.11163
PA3481	249.2849	173.57639	286.40775	150.31711	193.06215	310.69827	295.00256	197.28772	215.384	322.99814	231.12961	271.3477
PA3482	1382.7844	1022.1222	1774.7253	1019.72845	1045.0623	1766.7686	1668.2086	1309.6289	1529.5541	1672.9031	1551.0408	1449.9786
PA3483	270.53052	194.43544	276.506	186.85898	208.6231	272.98123	198.87798	134.75237	172.88095	243.39827	143.13821	179.25891
PA3484	171.87628	113.712395	171.10263	120.42249	127.820435	174.2896	59.738228	53.646435	69.64941	86.30483	70.09427	88.44696
PA3485	134.60866	114.72751	167.98506	102.55139	127.33503	108.21438	37.91694	18.103243	36.2851	35.004856	36.70647	38.71202
PA3486	181.01192	126.235115	218.2078	97.29704	138.67822	177.4992	212.68764	147.05487	196.98184	275.2589	184.3267	186.38077
PA3487	754.9964	589.55646	985.529	563.22723	650.4153	882.28394	440.53638	408.9267	446.50845	442.4633	429.20782	483.22458
PA3488	569.287	466.4493	946.2677	431.0987	447.4142	560.18695	165.11671	159.02055	118.39922	183.23457	196.31107	232.57594
PA3489	140.93372	120.82334	166.86151	87.63587	107.73968	205.5332	100.02818	70.93329	144.83739	91.79804	93.59511	91.459755
PA3490	83.35277	64.157875	86.150536	50.36659	73.347305	77.55455	29.802608	19.696863	18.55251	32.227695	18.844385	16.110615
PA3491	190.79604	132.91971	214.22726	131.72304	172.2525	190.94489	40.715294	17.846186	31.566315	49.321083	32.64042	39.453003
PA3492	126.122795	87.697784	156.83217	113.61873	96.98993	145.77136	20.133999	10.853513	17.095785	21.055887	9.41931	15.598753
PA3493	115.16423	83.065125	151.81308	79.091675	87.924515	99.63046	11.240828	10.232901	8.247553	8.599044	7.7392683	9.174467
PA3494	181.95367	131.63292	228.51453	128.4328	158.94606	202.78262	70.225365	55.453083	42.993427	72.44361	57.134644	63.00069
PA3495	142.5486	142.47586	277.6515	144.26024	125.06745	198.23936	67.175316	45.621643	90.08246	84.28574	66.89387	55.50688
PA3496	573.4309	375.0092	783.3218	344.42117	424.93408	475.40536	368.80612	264.44635	496.4023	309.54227	371.50235	273.64572
PA3497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA3515	271.23233	197.93054	265.07306	219.83237	199.82018	326.5155	331.56494	231.53458	275.63528	386.51553	311.55807	328.23126
PA3516	115.7087	81.210594	176.53952	109.436386	92.94036	152.34134	60.44874	55.550938	45.854053	64.4163	62.993023	74.19196
PA3517	210.43013	165.59006	287.75467	228.77245	158.59296	259.61166	91.92387	68.44896	62.500546	104.70098	85.50186	74.06794
PA3518	58.98611	69.0306	136.51237	86.96442	35.107315	99.65268	29.46332	23.209097	24.991629	29.881435	29.700756	35.525288
PA3519	482.9365	425.06522	847.0156	770.0855	115.03782	1312.5062	230.39922	205.1855	245.72502	253.96114	191.87471	227.8771
PA3520	1129.4036	992.9372	1623.9377	2135.6565	367.24588	2769.8176	522.1246	391.15424	401.04947	772.2062	528.56055	403.20056
PA3521	34.84657	22.229141	38.370663	33.02341	21.189135	33.969776	16.813187	11.928146	14.623173	24.343224	12.216498	21.119265
PA3522	236.46574	153.1146	366.5386	231.05325	155.05461	260.19296	153.8003	116.81899	110.67143	182.65662	160.82787	157.68533
PA3523	109.72788	86.68491	184.28008	135.48825	51.039078	174.37212	43.022873	24.143467	43.041664	49.38438	39.746807	39.81829
PA3524	952.90735	811.4673	1023.3269	693.4751	890.59784	1316.6718	738.62665	592.16846	657.54926	871.7696	715.2282	694.38226
PA3525	484.31485	363.1502	640.227	341.82147	418.51956	659.9305	306.26862	241.11066	360.6047	314.8349	268.32797	244.95184
PA3526	746.1357	547.8889	969.455	513.42053	641.8684	777.3048	171.21484	132.18042	169.48645	183.58043	198.68314	177.21893
PA3527	149.51726	132.43301	172.92656	133.16562	150.82878	224.02588	131.36803	87.68068	126.57105	117.18363	108.16248	114.35232
PA3528	325.32965	270.0013	496.33844	260.0501	303.78778	391.50873	353.8437	270.95636	331.61984	325.2414	323.30917	302.03738
PA3529	1315.2585	907.43115	1817.8263	1148.0146	1119.3937	1568.2881	985.69147	739.51654	1741.8634	879.2717	796.4622	821.3201
PA3530	6567.6597	4707.589	6080.0454	3003.9788	4213.797	8004.645	6988.683	5439.3945	6850.487	4528.491	5605.7036	4855.4316
PA3531	870.3337	719.8713	1287.4279	601.0817	786.77924	1254.9735	1443.0009	918.69586	1086.8118	1049.3969	1294.3214	1093.9734
PA3532	210.1067	154.80107	256.80157	166.66515	185.18843	234.894	68.04068	67.77203	80.2672	104.72927	74.33865	92.3225
PA3533	1247.8191	962.84064	1486.247	778.1294	1159.6459	1577.1288	2448.6426	1427.2131	2346.7324	2508.401	2205.7808	1734.9454
PA3534	197.08458	157.50282	193.75143	92.56656	140.29219	146.01791	178.80617	107.62721	129.89291	179.89417	139.59985	140.5373
PA3535	710.2455	451.73227	709.9355	447.92792	544.8737	665.11743	384.022	266.664	305.04816	300.56915	287.73755	260.30835
PA3536	245.03435	206.49826	355.24133	181.7471	205.15837	313.6702	162.1701	146.67464	144.48343	159.26274	132.76045	188.30315
PA3537	158.65761	159.95706	280.60684	148.7478	140.41881	267.7745	153.82506	129.34747	236.94034	180.44887	156.15639	147.35663
PA3538	252.85788	189.84845	299.04904	178.35315	218.09215	303.61862	277.94943	197.86278	309.108	282.68628	245.52357	304.38272
PA3539	67.91717	44.460022	79.162704	42.787724	35.484642	76.90383	82.44039	83.98894	117.28531	82.7155	86.435776	76.333405
PA3540	69.747635	63.08145	136.47707	59.238964	65.01672	86.62062	124.90013	113.72208	371.53433	132.09045	129.24654	125.05526
PA3541	217.29526	175.09052	276.66974	201.2721	220.91245	253.42592	145.6875	119.59786	152.448	159.86606	172.28102	186.82375
PA3542	34.06287	33.5236	45.34286	33.0916	18.885614	38.416904	30.019342	19.058178	18.807981	31.922325	16.340176	13.583276
PA3543	65.558655	25.582674	50.89818	43.252743	34.50594	49.201466	16.260262	15.789692	15.56954	21.228453	15.562256	12.491832
PA3544	56.407795	36.351692	66.348976	50.92118	38.717773	50.534924	25.936817	12.865831	21.963144	23.41087	25.129482	23.115559
PA3545	463.76828	349.05707	684.8978	420.5075	459.4037	553.9963	440.6675	398.30707	421.7135	576.76825	481.50745	582.27216
PA3546	34.65851	24.329416	47.973713	34.400978	22.451859	45.922882	24.88309	26.162964	31.935795	34.5823	34.479958	27.574923
PA3547	68.43259	57.51602	93.776825	51.1313	55.35089	65.16459	23.14984	23.118467	29.887045	26.941488	28.858986	38.357243
PA3548	110.27047	74.699486	152.22736	89.11879	90.609436	122.89913	101.91294	82.60332	142.98834	128.51173	100.268326	138.79163
PA3549	17.675797	22.876558	32.02524	14.83121	13.202533	15.677635	6.9837947	5.2694206	8.059239	8.628454	6.283949	3.614154
PA3550	23.420433	24.44004	32.895386	23.57741	24.7681	31.144901	44.21159	23.372696	33.132835	33.706593	31.253345	33.67658
PA3551	97.63279	55.357014	120.02033	92.97973	93.14861	118.53801	77.97467	65.357506	143.94763	89.412994	69.696526	85.90829
PA3552	206.2731	125.47549	176.23822	124.89539	125.92253	269.5224	130.09769	79.16135	213.03795	135.91293	88.431496	103.19242
PA3553	64.97835	34.137043	89.528244	40.56382	43.577343	64.73408	74.39831	34.643204	125.82543	107.11615	63.591434	87.430214
PA3554	316.42926	243.88562	398.85858	240.55061	248.77007	308.16827	299.1816	150.74316	551.0613	329.7945	270.62735	279.5389
PA3555	83.799446	77.62263	61.337566	42.056873	66.70411	82.75948	42.95922	21.593416	71.627235	68.22	31.83452	29.602325
PA3556	91.98288	110.34045	127.163445	84.083824	104.956024	132.8786	87.38205	40.256958	123.987526	116.04263	74.291466	79.37997
PA3557	41.24485	20.388487	23.468908	11.521005	32.370827	29.723522	16.387339	6.6636653	38.53863	25.706203	16.956295	6.26331
PA3558	78.132385	59.40331	96.39805	45.27085	48.58836	75.389786	39.233086	19.988762	69.873215	44.280136	44.21686	40.966267
PA3559	298.6233	241.06923	450.62012	223.19495	271.50366	359.84546	152.22217	111.27835	288.31607	210.97708	169.12993	198.00061
PA3560	110.633095	105.632835	129.95363	90.50275	118.34146	136.2252	29.053457	20.118334	28.609985	31.502666	27.780478	28.018955
PA3561	65.32607	26.626162	76.49939	43.68204	67.32984	60.78609	13.202967	9.489849	7.532656	17.923847	16.057438	24.33061
PA3562	160.99063	133.26845	174.55762	117.251144	150.60579	169.48761	55.130066	37.658737	41.177204	60.690544	40.06873	46.027027
PA3563	136.03564	116.74852	170.40997	92.255646	148.40553	197.16626	202.16112	119.35892	157.24672	187.47874	153.16257	171.57336
PA3564	105.92964	65.63906	83.70305	55.83018	97.08142	103.81425	79.35711	43.0258	30.573973	101.518616	49.85209	71.41602
PA3565	77.000755	58.91992	72.82456	46.71618	76.01116	79.52761	104.834885	75.89809	74.095245	143.90639	94.40113	98.18954
PA3566	19.726059	12.25042	24.477715	23.24307	19.74333	25.188457	27.922993	28.272652	30.848944	40.70323	26.153454	29.568872
PA3567	74.393974	36.86779	66.55049	46.552036	60.61248	70.08581	87.56488	51.81486	69.52193	109.26086	82.1384	73.44267
PA3568	350.6821	211.32721	390.56653	252.87608	347.8425	366.37546	206.21928	166.40639	214.30713	207.56941	180.64734	244.04822
PA3569	39.39063	34.51628	68.85794	33.125908	30.709776	42.112816	29.183254	20.021603	25.929724	28.669575	29.30421	25.035948
PA3570	173.91766	142.7927	191.08023	95.85719	130.35362	157.04034	234.0769	161.56702	234.59033	201.06984	181.37459	244.40793
PA3571	153.52975	92.452255	219.4624	89.09709	85.10493	150.88907	46.81982	46.84418	56.48361	53.183414	50.923717	65.61655
PA3572	815.338	664.48846	1374.51	416.8176	311.37177	461.4528	489.94946	321.44177	561.1232	538.5152	453.11102	347.22427
PA3573	225.0272	165.79071	283.55127	143.08202	110.3368	175.15857	123.53624	102.38812	104.97201	160.22568	122.88327	146.79234
PA3574	5093.1187	4179.128	9932.433	10111.307	644.1826	9355.187	167.36743	152.32278	190.9651	220.49791	153.10698	187.44681
PA3575	41.706284	27.710741	48.273254	28.26042	27.992367	40.991978	56.096252	51.854298	41.6362	57.12991	48.870163	46.932587
PA3576	1721.45	1214.072	1492.2433	1210.8214	1355.4766	1321.722	329.06467	266.43286	223.9019	492.94608	304.43607	371.97488
PA3577	1786.1018	1320.4185	2050.053	2311.4253	1592.164	1947.2546	980.7684	1144.9751	648.0647	1998.4537	1017.94434	2295.9336
PA3578	1076.4823	664.1886	1157.1326	728.4169	723.7188	879.4692	216.88773	172.02759	179.15053	245.15947	225.27737	205.96011
PA3579	156.13402	106.10649	190.49384	143.29996	122.479065	177.68652	86.52245	68.37319	65.164505	90.451355	75.67997	69.34878
PA3580	172.58836	133.76898	193.65399	98.938095	133.28055	272.99576	110.00897	85.7866	77.53823	81.5966	74.62252	110.99131
PA3581	2278.221	1768.8584	2746.2476	1628.2618	2196.0935	2669.3198	1729.0204	1109.1694	1189.0535	2028.4978	1982.9431	1568.4785
PA3582	303.1992	222.64926	396.3654	244.77472	288.88354	387.39078	204.56645	181.37364	140.71115	274.75574	218.5965	244.3845
PA3583	116.26134	80.8389	152.07019	89.452156	93.96414	141.49626	76.01168	65.44075	79.02566	99.027725	89.15712	94.71635
PA3584	862.47894	562.8433	798.43384	606.0873	682.3828	1230.9761	702.5125	462.60345	442.07404	640.5111	559.7658	558.0815
PA3585	65.81566	37.6196	60.366062	49.410145	34.36873	65.77579	46.51833	21.789604	40.802746	56.82082	29.438965	31.234283
PA3586	57.30421	41.040596	68.96743	47.255173	36.704674	73.25379	38.16524	32.41178	33.241165	35.965595	26.355099	44.305065
PA3587	335.09683	230.73526	397.93073	270.26758	304.11795	499.0343	210.4054	165.97551	147.79434	225.69489	174.13493	191.71454
PA3588	102.83982	84.76793	131.30525	80.32684	93.83297	140.67398	160.44449	120.23209	116.98857	213.4568	149.56802	151.16324
PA3589	28.990173	20.712357	17.601145	18.034863	25.169138	17.431429	18.830193	11.386356	14.389315	24.487743	13.605813	21.827845
PA3590	59.26698	34.95763	64.57591	49.10577	35.18108	58.56077	43.159492	30.397188	31.763596	58.737453	30.783504	45.3135
PA3591	7.343916	1.0174527	6.248333	4.7451286	6.127008	5.790511	5.301847	1.5425942	2.719309	2.5603578	2.4022074	2.9639566
PA3592	19.121258	16.643894	18.447378	16.58147	16.337343	25.679804	10.621511	12.697065	13.757156	13.497157	8.966114	12.353256
PA3593	82.43349	75.69364	91.17068	51.741787	73.48234	92.8356	47.33339	56.59923	35.098328	70.98905	60.517693	70.035065
PA3594	175.06609	138.39653	198.79103	101.30818	135.02838	158.24168	148.19922	123.38755	166.23734	149.64156	144.66624	160.5495
PA3595	138.3124	111.10934	206.51836	127.04075	131.25836	147.67061	148.00594	100.760925	160.909	143.22638	121.74979	126.48262
PA3596	139.04088	92.837456	160.17789	97.36154	131.40056	157.73502	117.91615	76.83162	91.01922	136.28592	95.18226	93.36314
PA3597	237.165	141.65285	386.48935	178.20404	182.66335	201.0749	152.86116	140.5339	152.91306	166.45601	168.09117	157.5163
PA3598	64.255844	38.978073	70.28689	51.425407	51.42276	65.240685	350.97992	244.73283	346.25458	263.75107	243.35255	345.80096
PA3599	511.0909	410.03198	569.7206	414.21127	462.91254	586.05804	6748.5405	4044.283	4734.3105	5413.4883	4993.5303	5205.8027
PA3600	108.91721	116.45347	182.26965	171.13655	133.99698	172.59987	3579.989	2589.666	2275.0752	3077.8738	3136.9194	3199.077
PA3601	765.8877	534.9325	1048.4587	971.478	845.59766	1210.9099	21044.875	16551.918	15246.452	21336.146	22171.053	19658.035
PA3602	234.7432	209.6199	256.6868	191.81984	185.74323	344.22385	494.61865	395.91336	475.89328	497.5602	473.92676	477.55118
PA3603	50.09988	25.580172	51.28478	34.127937	20.054832	50.431873	66.774	39.490524	93.73881	74.862236	55.54175	65.72639
PA3604	153.45547	134.26137	168.81618	112.70892	118.52141	179.72775	150.39993	136.20769	217.84517	184.21368	147.8116	163.37265
PA3605	207.78839	156.10553	281.33707	159.54193	183.29572	268.38962	119.18238	101.784904	86.29891	158.00018	125.46044	134.66525
PA3606	50.07563	30.47499	48.47301	41.289658	45.958035	52.54861	13.465544	12.585177	14.085438	22.959196	11.951313	12.077262
PA3607	32.360195	20.7538	33.3842	25.60596	33.57176	24.666117	28.836718	16.024212	15.077298	31.42801	17.735424	18.423634
PA3608	20.280851	24.626532	57.960274	25.77244	27.667645	44.21519	44.030674	39.946438	42.58466	39.622616	36.68904	57.135174
PA3609	24.419027	16.751621	34.64893	22.653034	23.445011	22.76595	11.353844	6.756737	16.6148	15.85726	9.554655	6.9254413
PA3610	64.52567	65.069084	76.31468	70.371506	54.21026	98.47214	50.723633	40.538124	61.302666	66.440704	55.586514	42.56418
PA3611	281.7508	195.41599	411.18198	201.76958	216.02081	322.60596	229.49806	188.41763	229.52963	222.02496	234.16194	208.40431
PA3612	173.48927	137.73296	276.48425	99.9003	133.16507	160.83826	172.84845	143.60677	139.6651	167.32434	175.42398	173.21497
PA3613	1683.5625	1310.3726	2390.2515	1083.4248	1121.6473	1221.1378	1036.0538	788.50854	727.5777	1159.0437	994.3077	1131.5996
